0^ЕГРЮЛ^Level 0 
56^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Город^@ТипГород^Г^Level 5 
57^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Город^@НаимГород^Level 5 
58^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Город^@НаимГород^ТЕРЕК^Level 5 
59^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Улица^Level 4 
60^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Улица^@ТипУлица^Level 5 
61^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Улица^@ТипУлица^УЛ^Level 5 
62^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Улица^@НаимУлица^Level 5 
63^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^Улица^@НаимУлица^ТАТУЕВА^Level 5 
64^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДата^Level 4 
65^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДата^@ГРН^Level 5 
66^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДата^@ГРН^2160726063353^Level 5 
67^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДата^@ДатаЗаписи^Level 5 
68^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДата^@ДатаЗаписи^2016-02-22^Level 5 
69^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДатаИспр^Level 4 
70^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДатаИспр^@ГРН^Level 5 
71^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДатаИспр^@ГРН^2230700008713^Level 5 
72^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДатаИспр^@ДатаЗаписи^Level 5 
73^ЕГРЮЛ^СвЮЛ^СвАдресЮЛ^АдресРФ^ГРНДатаИспр^@ДатаЗаписи^2023-02-07^Level 5 
74^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^Level 2 
75^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@ОГРН^Level 3 
76^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@ОГРН^1020700588688^Level 3 
77^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@ДатаОГРН^Level 3 
78^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@ДатаОГРН^2002-09-19^Level 3 
79^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@РегНом^Level 3 
80^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@РегНом^75А^Level 3 
81^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@ДатаРег^Level 3 
82^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@ДатаРег^1999-10-01^Level 3 
83^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@НаимРО^Level 3 
84^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^@НаимРО^Комитет по управлению муниципальным имуществом и поддержки предпринимательства^Level 3 
85^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^СпОбрЮЛ^Level 3 
86^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^СпОбрЮЛ^@КодСпОбрЮЛ^Level 4 
87^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^СпОбрЮЛ^@КодСпОбрЮЛ^02^Level 4 
88^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^СпОбрЮЛ^@НаимСпОбрЮЛ^Level 4 
89^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^СпОбрЮЛ^@НаимСпОбрЮЛ^Создание юридического лица путем реорганизации до 01.07.2002^Level 4 
90^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^ГРНДата^Level 3 
91^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^ГРНДата^@ГРН^Level 4 
92^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^ГРНДата^@ГРН^1020700588688^Level 4 
93^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^ГРНДата^@ДатаЗаписи^Level 4 
94^ЕГРЮЛ^СвЮЛ^СвОбрЮЛ^ГРНДата^@ДатаЗаписи^2002-09-19^Level 4 
95^ЕГРЮЛ^СвЮЛ^СвРегОрг^Level 2 
96^ЕГРЮЛ^СвЮЛ^СвРегОрг^@КодНО^Level 3 
97^ЕГРЮЛ^СвЮЛ^СвРегОрг^@КодНО^0700^Level 3 
98^ЕГРЮЛ^СвЮЛ^СвРегОрг^@НаимНО^Level 3 
99^ЕГРЮЛ^СвЮЛ^СвРегОрг^@НаимНО^Управление Федеральной налоговой службы по Кабардино-Балкарской Республике^Level 3 
100^ЕГРЮЛ^СвЮЛ^СвРегОрг^@АдрРО^Level 3 
101^ЕГРЮЛ^СвЮЛ^СвРегОрг^@АдрРО^643,360004,КБР,, г.Нальчик,,ул.Ногмова,55,,^Level 3 
102^ЕГРЮЛ^СвЮЛ^СвРегОрг^ГРНДата^Level 3 
103^ЕГРЮЛ^СвЮЛ^СвРегОрг^ГРНДата^@ГРН^Level 4 
104^ЕГРЮЛ^СвЮЛ^СвРегОрг^ГРНДата^@ГРН^2210700243279^Level 4 
105^ЕГРЮЛ^СвЮЛ^СвРегОрг^ГРНДата^@ДатаЗаписи^Level 4 
106^ЕГРЮЛ^СвЮЛ^СвРегОрг^ГРНДата^@ДатаЗаписи^2021-10-21^Level 4 
107^ЕГРЮЛ^СвЮЛ^СвУчетНО^Level 2 
108^ЕГРЮЛ^СвЮЛ^СвУчетНО^@ИНН^Level 3 
109^ЕГРЮЛ^СвЮЛ^СвУчетНО^@ИНН^0705000017^Level 3 
110^ЕГРЮЛ^СвЮЛ^СвУчетНО^@КПП^Level 3 
111^ЕГРЮЛ^СвЮЛ^СвУчетНО^@КПП^070501001^Level 3 
112^ЕГРЮЛ^СвЮЛ^СвУчетНО^@ДатаПостУч^Level 3 
113^ЕГРЮЛ^СвЮЛ^СвУчетНО^@ДатаПостУч^2021-10-25^Level 3 
114^ЕГРЮЛ^СвЮЛ^СвУчетНО^СвНО^Level 3 
115^ЕГРЮЛ^СвЮЛ^СвУчетНО^СвНО^@КодНО^Level 4 
116^ЕГРЮЛ^СвЮЛ^СвУчетНО^СвНО^@КодНО^0700^Level 4 
117^ЕГРЮЛ^СвЮЛ^СвУчетНО^СвНО^@НаимНО^Level 4 
118^ЕГРЮЛ^СвЮЛ^СвУчетНО^СвНО^@НаимНО^Управление Федеральной налоговой службы по Кабардино-Балкарской Республике^Level 4 
119^ЕГРЮЛ^СвЮЛ^СвУчетНО^ГРНДата^Level 3 
120^ЕГРЮЛ^СвЮЛ^СвУчетНО^ГРНДата^@ГРН^Level 4 
121^ЕГРЮЛ^СвЮЛ^СвУчетНО^ГРНДата^@ГРН^2210700382154^Level 4 
122^ЕГРЮЛ^СвЮЛ^СвУчетНО^ГРНДата^@ДатаЗаписи^Level 4 
123^ЕГРЮЛ^СвЮЛ^СвУчетНО^ГРНДата^@ДатаЗаписи^2021-10-25^Level 4 
124^ЕГРЮЛ^СвЮЛ^СвРегПФ^Level 2 
125^ЕГРЮЛ^СвЮЛ^СвРегПФ^@РегНомПФ^Level 3 
126^ЕГРЮЛ^СвЮЛ^СвРегПФ^@РегНомПФ^1055939795^Level 3 
127^ЕГРЮЛ^СвЮЛ^СвРегПФ^@ДатаРег^Level 3 
128^ЕГРЮЛ^СвЮЛ^СвРегПФ^@ДатаРег^1991-09-24^Level 3 
129^ЕГРЮЛ^СвЮЛ^СвРегПФ^СвОргПФ^Level 3 
130^ЕГРЮЛ^СвЮЛ^СвРегПФ^СвОргПФ^@КодПФ^Level 4 
131^ЕГРЮЛ^СвЮЛ^СвРегПФ^СвОргПФ^@КодПФ^007^Level 4 
132^ЕГРЮЛ^СвЮЛ^СвРегПФ^СвОргПФ^@НаимПФ^Level 4 
133^ЕГРЮЛ^СвЮЛ^СвРегПФ^СвОргПФ^@НаимПФ^Отделение Фонда пенсионного и социального страхования Российской Федерации по Кабардино-Балкарской Республике^Level 4 
134^ЕГРЮЛ^СвЮЛ^СвРегПФ^ГРНДата^Level 3 
135^ЕГРЮЛ^СвЮЛ^СвРегПФ^ГРНДата^@ГРН^Level 4 
136^ЕГРЮЛ^СвЮЛ^СвРегПФ^ГРНДата^@ГРН^2250700193270^Level 4 
137^ЕГРЮЛ^СвЮЛ^СвРегПФ^ГРНДата^@ДатаЗаписи^Level 4 
138^ЕГРЮЛ^СвЮЛ^СвРегПФ^ГРНДата^@ДатаЗаписи^2025-02-11^Level 4 
139^ЕГРЮЛ^СвЮЛ^СвРегФСС^Level 2 
140^ЕГРЮЛ^СвЮЛ^СвРегФСС^@РегНомФСС^Level 3 
141^ЕГРЮЛ^СвЮЛ^СвРегФСС^@РегНомФСС^1055939795^Level 3 
142^ЕГРЮЛ^СвЮЛ^СвРегФСС^@ДатаРег^Level 3 
143^ЕГРЮЛ^СвЮЛ^СвРегФСС^@ДатаРег^1994-12-26^Level 3 
144^ЕГРЮЛ^СвЮЛ^СвРегФСС^СвОргФСС^Level 3 
145^ЕГРЮЛ^СвЮЛ^СвРегФСС^СвОргФСС^@КодФСС^Level 4 
146^ЕГРЮЛ^СвЮЛ^СвРегФСС^СвОргФСС^@КодФСС^007^Level 4 
147^ЕГРЮЛ^СвЮЛ^СвРегФСС^СвОргФСС^@НаимФСС^Level 4 
148^ЕГРЮЛ^СвЮЛ^СвРегФСС^СвОргФСС^@НаимФСС^Отделение Фонда пенсионного и социального страхования Российской Федерации по Кабардино-Балкарской Республике^Level 4 
149^ЕГРЮЛ^СвЮЛ^СвРегФСС^ГРНДата^Level 3 
150^ЕГРЮЛ^СвЮЛ^СвРегФСС^ГРНДата^@ГРН^Level 4 
151^ЕГРЮЛ^СвЮЛ^СвРегФСС^ГРНДата^@ГРН^2250700193269^Level 4 
152^ЕГРЮЛ^СвЮЛ^СвРегФСС^ГРНДата^@ДатаЗаписи^Level 4 
153^ЕГРЮЛ^СвЮЛ^СвРегФСС^ГРНДата^@ДатаЗаписи^2025-02-11^Level 4 
154^ЕГРЮЛ^СвЮЛ^СвУстКап^Level 2 
155^ЕГРЮЛ^СвЮЛ^СвУстКап^@НаимВидКап^Level 3 
156^ЕГРЮЛ^СвЮЛ^СвУстКап^@НаимВидКап^УСТАВНЫЙ КАПИТАЛ^Level 3 
157^ЕГРЮЛ^СвЮЛ^СвУстКап^@СумКап^Level 3 
158^ЕГРЮЛ^СвЮЛ^СвУстКап^@СумКап^283615^Level 3 
159^ЕГРЮЛ^СвЮЛ^СвУстКап^ГРНДата^Level 3 
160^ЕГРЮЛ^СвЮЛ^СвУстКап^ГРНДата^@ГРН^Level 4 
161^ЕГРЮЛ^СвЮЛ^СвУстКап^ГРНДата^@ГРН^2100724021451^Level 4 
162^ЕГРЮЛ^СвЮЛ^СвУстКап^ГРНДата^@ДатаЗаписи^Level 4 
163^ЕГРЮЛ^СвЮЛ^СвУстКап^ГРНДата^@ДатаЗаписи^2010-10-07^Level 4 
164^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^Level 2 
165^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^ГРНДатаПерв^Level 3 
166^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^ГРНДатаПерв^@ГРН^Level 4 
167^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^ГРНДатаПерв^@ГРН^2250700017368^Level 4 
168^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^ГРНДатаПерв^@ДатаЗаписи^Level 4 
169^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^ГРНДатаПерв^@ДатаЗаписи^2025-01-13^Level 4 
170^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^Level 3 
171^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@Фамилия^Level 4 
172^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@Фамилия^ТЛЕУЖЕВ^Level 4 
173^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@Имя^Level 4 
174^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@Имя^АХМЕД^Level 4 
175^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@Отчество^Level 4 
176^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@Отчество^АДАЛЬБИЕВИЧ^Level 4 
177^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@ИННФЛ^Level 4 
178^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^@ИННФЛ^070507056260^Level 4 
179^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^ГРНДата^Level 4 
180^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^ГРНДата^@ГРН^Level 5 
181^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^ГРНДата^@ГРН^2250700262536^Level 5 
182^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^ГРНДата^@ДатаЗаписи^Level 5 
183^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвФЛ^ГРНДата^@ДатаЗаписи^2025-08-03^Level 5 
184^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^Level 3 
185^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^@ВидДолжн^Level 4 
186^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^@ВидДолжн^02^Level 4 
187^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^@НаимВидДолжн^Level 4 
188^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^@НаимВидДолжн^Руководитель юридического лица^Level 4 
189^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^@НаимДолжн^Level 4 
190^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^@НаимДолжн^ГЕНЕРАЛЬНЫЙ ДИРЕКТОР^Level 4 
191^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^ГРНДата^Level 4 
192^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^ГРНДата^@ГРН^Level 5 
193^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^ГРНДата^@ГРН^2250700017368^Level 5 
194^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^ГРНДата^@ДатаЗаписи^Level 5 
195^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвДолжн^ГРНДата^@ДатаЗаписи^2025-01-13^Level 5 
196^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^Level 3 
197^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^@Пол^Level 4 
198^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^@Пол^1^Level 4 
199^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^ГРНДата^Level 4 
200^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^ГРНДата^@ГРН^Level 5 
201^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^ГРНДата^@ГРН^2250700262536^Level 5 
202^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^ГРНДата^@ДатаЗаписи^Level 5 
203^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвПолФЛ^ГРНДата^@ДатаЗаписи^2025-08-03^Level 5 
204^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^Level 3 
205^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^@КодГражд^Level 4 
206^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^@КодГражд^1^Level 4 
207^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^ГРНДата^Level 4 
208^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^ГРНДата^@ГРН^Level 5 
209^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^ГРНДата^@ГРН^2250700262536^Level 5 
210^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^ГРНДата^@ДатаЗаписи^Level 5 
211^ЕГРЮЛ^СвЮЛ^СведДолжнФЛ^СвГраждФЛ^ГРНДата^@ДатаЗаписи^2025-08-03^Level 5 
212^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^Level 2 
213^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^Level 3 
214^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^@ОГРН^Level 4 
215^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^@ОГРН^1037719000384^Level 4 
216^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^@ИНН^Level 4 
217^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^@ИНН^7719263354^Level 4 
218^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^@НаимЮЛПолн^Level 4 
219^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^@НаимЮЛПолн^ААКЦИОНЕРНОЕ ОБЩЕСТВО "НОВЫЙ РЕГИСТРАТОР"^Level 4 
220^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^ГРНДата^Level 4 
221^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^ГРНДата^@ГРН^Level 5 
222^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^ГРНДата^@ГРН^2160726105835^Level 5 
223^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^ГРНДата^@ДатаЗаписи^Level 5 
224^ЕГРЮЛ^СвЮЛ^СвДержРеестрАО^ДержРеестрАО^ГРНДата^@ДатаЗаписи^2016-04-26^Level 5 
225^ЕГРЮЛ^СвЮЛ^СвОКВЭД^Level 2 
226^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^Level 3 
227^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^@КодОКВЭД^Level 4 
228^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^@КодОКВЭД^25.73^Level 4 
229^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^@НаимОКВЭД^Level 4 
230^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^@НаимОКВЭД^Производство инструмента^Level 4 
231^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^@ПрВерсОКВЭД^Level 4 
232^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^@ПрВерсОКВЭД^2014^Level 4 
233^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^ГРНДата^Level 4 
234^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^ГРНДата^@ГРН^Level 5 
235^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^ГРНДата^@ГРН^2080719000228^Level 5 
236^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^ГРНДата^@ДатаЗаписи^Level 5 
237^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДОсн^ГРНДата^@ДатаЗаписи^2008-01-24^Level 5 
238^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^Level 3 
239^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ List string 1
240^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@КодОКВЭД^Level 4 
241^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@КодОКВЭД^10.39^Level 4 
242^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@НаимОКВЭД^Level 4 
243^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@НаимОКВЭД^Прочие виды переработки и консервирования фруктов и овощей^Level 4 
244^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@ПрВерсОКВЭД^Level 4 
245^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@ПрВерсОКВЭД^2014^Level 4 
246^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ГРНДата^Level 4 
247^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ГРНДата^@ГРН^Level 5 
248^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ГРНДата^@ГРН^2210700477360^Level 5 
249^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ГРНДата^@ДатаЗаписи^Level 5 
250^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ГРНДата^@ДатаЗаписи^2021-12-24^Level 5 
251^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^ List string 2
252^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@КодОКВЭД^Level 4 
253^ЕГРЮЛ^СвЮЛ^СвОКВЭД^СвОКВЭДДоп^@КодОКВЭД^11.07.1^Level 4 
